1 0.600475 0 0.600094 9.66667
2 0.490083 0 0.497369 16
3 0.417593 0 0.419611 16.6667
4 0.366434 0 0.365774 26
5 0.325492 0 0.321891 33
6 0.293754 0 0.286994 37.3333
7 0.269555 0 0.26042 45.6667
8 0.250559 0 0.23825 48.3333
9 0.23512 0 0.221994 52.6667
10 0.222207 0 0.206889 55.3333
11 0.211139 0 0.196521 58.3333
12 0.201607 0 0.185618 63
13 0.193356 0 0.178818 64.3333
14 0.186189 0 0.17065 68
15 0.17995 0 0.166109 67.3333
16 0.174493 0 0.159733 68.6667
17 0.169698 0 0.156597 69.3333
18 0.165436 0 0.151449 69.6667
19 0.16163 0 0.149188 69.3333
20 0.158187 0 0.144964 71.6667
21 0.155069 0 0.143251 71.3333
22 0.152213 0 0.139761 71.6667
23 0.149603 0 0.138384 72.3333
24 0.147191 0 0.135491 72.6667
25 0.144968 0 0.134318 73.3333
26 0.142897 0 0.131917 73
27 0.140975 0 0.130873 73.3333
28 0.139173 0 0.128878 74.3333
29 0.137492 0 0.127925 75.3333
30 0.135911 0 0.126267 75.3333
31 0.134434 0 0.125387 76
32 0.133043 0 0.124002 76.3333
33 0.131738 0 0.123185 76.3333
34 0.130508 0 0.12202 76
35 0.12935 0 0.121261 76.3333
36 0.128256 0 0.120272 76.3333
37 0.127225 0 0.119569 76.3333
38 0.12625 0 0.118721 76.3333
39 0.125331 0 0.118073 76
40 0.124462 0 0.117338 76
41 0.123643 0 0.116744 76.6667
42 0.122868 0 0.116104 77
43 0.122135 0 0.115564 77
44 0.121439 0 0.115005 77
45 0.120775 0 0.114519 77.3333
46 0.120141 0 0.11403 77
47 0.119532 0 0.113597 77
48 0.118948 0 0.11317 77
49 0.118387 0 0.112786 77
50 0.117848 0 0.112415 77
51 0.117331 0 0.112078 77.3333
52 0.116835 0 0.111755 77
53 0.11636 0 0.111461 76.6667
54 0.115904 0 0.111181 76.6667
55 0.115466 0 0.110925 76.3333
56 0.115046 0 0.110683 76.3333
57 0.114644 0 0.110461 76.3333
58 0.114259 0 0.110253 76.3333
59 0.113891 0 0.11006 76.3333
60 0.113541 0 0.109881 76.6667
61 0.113207 0 0.109714 77
62 0.112889 0 0.109558 77
63 0.112586 0 0.109413 77
64 0.112297 0 0.109275 76.6667
65 0.112021 0 0.109144 76.6667
66 0.111757 0 0.109019 76.6667
67 0.111502 0 0.108898 76.6667
68 0.111257 0 0.108779 76.6667
69 0.111019 0 0.108662 77
70 0.110788 0 0.108547 77.3333
71 0.110563 0 0.108431 77
72 0.110343 0 0.108315 77
73 0.110127 0 0.108199 77.3333
74 0.109916 0 0.108081 77.6667
75 0.10971 0 0.107961 78
76 0.109509 0 0.10784 78
77 0.109313 0 0.107717 78
78 0.109123 0 0.107592 78.3333
79 0.108939 0 0.107464 78.3333
80 0.108761 0 0.107335 78.6667
81 0.108591 0 0.107202 78.6667
82 0.108426 0 0.107066 78.6667
83 0.108268 0 0.106926 78.6667
84 0.108116 0 0.106782 78.6667
85 0.107968 0 0.106633 79.3333
86 0.107824 0 0.106478 79.3333
87 0.107683 0 0.106318 79.3333
88 0.107542 0 0.106153 79.3333
89 0.107401 0 0.105983 79.3333
90 0.107257 0 0.105809 79.3333
91 0.107109 0 0.105633 79.3333
92 0.106956 0 0.105458 79.6667
93 0.106798 0 0.105285 79.6667
94 0.106633 0 0.105117 79.6667
95 0.106464 0 0.104956 79.6667
96 0.106289 0 0.104803 80.3333
97 0.106113 0 0.10466 80.6667
98 0.105935 0 0.104528 81
99 0.105759 0 0.104406 81
100 0.105586 0 0.104295 81
101 0.105418 0 0.104196 81
102 0.105256 0 0.104108 81
103 0.105099 0 0.104031 81
104 0.104948 0 0.103964 81
105 0.1048 0 0.103906 81
106 0.104656 0 0.103854 81.3333
107 0.104514 0 0.103807 81.3333
108 0.104375 0 0.103764 81.6667
109 0.104241 0 0.103723 81.6667
110 0.10411 0 0.103686 81.6667
111 0.103984 0 0.103652 81.6667
112 0.10386 0 0.103622 81.6667
