xor  {1 : 75}  v=0  d=1, L, Soft, Off;0.00072708;0.000619359;0.00072708;0.000619359;100;0;100;0;876.8
xor  {1 : 75}  v=0  d=1, MSE, Sig, Off;0.251735;0.00428123;0.251735;0.00428123;65;12.2474;65;12.2474;437.4
xor  {1 : 75}  v=0  d=1, MSE, Soft, Off;0.278718;0.0277333;0.278718;0.0277333;75;0;75;0;432.6
