sin: {k = False _ z = False} _ r = 0.05;0.027726;0.001046;0.039995;0.004150;6;0.08207
sin: {k = False _ z = False} _ r = 0.10;0.026073;0.000842;0.045295;0.009439;12;0.06207
sin: {k = False _ z = False} _ r = 0.20;0.023986;0.000580;0.611321;0.580045;24;0.06079
sin: {k = False _ z = False} _ r = 0.25;0.022999;0.001115;14.837237;23.016024;30;0.05908
sin: {k = False _ z = False} _ r = 0.50;0.022649;0.000982;15.909547;20.636157;60;0.06436
