parkinsons: {k = False _ z = False} _ r = 0.05;0.049818;0.000216;0.056535;0.002097;220;2.47300
parkinsons: {k = False _ z = False} _ r = 0.10;0.047364;0.000233;0.059105;0.002248;440;3.75497
parkinsons: {k = False _ z = False} _ r = 0.20;0.042044;0.000340;0.068401;0.002680;881;9.34334
parkinsons: {k = False _ z = False} _ r = 0.25;0.039538;0.000317;0.076091;0.002990;1101;12.91573
parkinsons: {k = False _ z = False} _ r = 0.50;0.026270;0.000268;0.199737;0.025686;2203;55.70022
