quake: {k = False _ z = False} _ r = 0.05;0.028917;0.000126;0.029120;0.000436;81;0.37763
quake: {k = False _ z = False} _ r = 0.10;0.027263;0.000130;0.032598;0.001277;163;0.60156
quake: {k = False _ z = False} _ r = 0.20;0.024434;0.000154;0.119127;0.020953;326;1.11554
quake: {k = False _ z = False} _ r = 0.25;0.023124;0.000163;0.574407;0.303705;408;1.20333
quake: {k = False _ z = False} _ r = 0.50;0.019683;0.000441;457.089526;454.142861;816;2.68519
