1 0.675041 0 0.673103 13.6667
2 0.468575 0 0.482067 16
3 0.419148 0 0.403297 30.3333
4 0.351466 0 0.354762 34
5 0.3346 0 0.315663 49.6667
6 0.315714 0 0.316598 46.3333
7 0.297204 0 0.268276 57.6667
8 0.236883 0 0.233897 55
9 0.234436 0 0.207892 57
10 0.272876 0 0.270321 55.3333
11 0.255114 0 0.224123 64
12 0.196836 0 0.19371 60.3333
13 0.197898 0 0.171612 67.6667
14 0.210489 0 0.208006 62.3333
15 0.218188 0 0.190872 66
16 0.19405 0 0.192752 63.6667
17 0.186569 0 0.162941 68.3333
18 0.191907 0 0.191272 64
19 0.181218 0 0.159285 69.6667
20 0.177484 0 0.177229 64.6667
21 0.170418 0 0.151021 72
22 0.169175 0 0.168924 65.3333
23 0.161171 0 0.144419 73
24 0.16051 0 0.160145 67
25 0.154154 0 0.139786 74
26 0.154064 0 0.153555 68.6667
27 0.149054 0 0.136571 73.6667
28 0.149319 0 0.148957 68.6667
29 0.145337 0 0.134364 74
30 0.145507 0 0.145571 70.6667
31 0.14218 0 0.13272 74.6667
32 0.142058 0 0.142666 71
33 0.139399 0 0.131437 74.6667
34 0.138977 0 0.140118 71.3333
35 0.136993 0 0.130467 75
36 0.136302 0 0.137897 71
37 0.134942 0 0.129744 74.3333
38 0.134021 0 0.135931 70.6667
39 0.133204 0 0.129153 75
40 0.132096 0 0.134159 71.3333
41 0.131715 0 0.128709 74.6667
42 0.130432 0 0.132571 71
43 0.130387 0 0.128449 74.6667
44 0.128941 0 0.131157 72
45 0.129165 0 0.128299 74.6667
46 0.127617 0 0.129866 71.3333
47 0.127964 0 0.128116 74.3333
48 0.126447 0 0.128675 73
49 0.126728 0 0.127833 74.3333
50 0.125418 0 0.127577 73
51 0.12546 0 0.127387 75
52 0.124476 0 0.126596 73
53 0.124183 0 0.126788 74.6667
54 0.123504 0 0.125744 74
55 0.122827 0 0.126093 75.6667
56 0.122319 0 0.124902 74
57 0.12129 0 0.125304 76
58 0.120823 0 0.123933 74.6667
59 0.119495 0 0.124353 76.3333
60 0.119 0 0.122752 74.3333
61 0.117471 0 0.123233 76.3333
62 0.116966 0 0.121362 75
63 0.115395 0 0.121962 76.3333
64 0.114926 0 0.119883 75.3333
65 0.113451 0 0.120683 77
66 0.113052 0 0.118516 75.6667
67 0.111758 0 0.119595 77
68 0.111383 0 0.117352 76
69 0.110297 0 0.118696 77
70 0.109896 0 0.116371 76
71 0.109005 0 0.117915 77.3333
72 0.108536 0 0.11552 77
73 0.10782 0 0.117205 77
74 0.107246 0 0.114754 77.6667
75 0.106702 0 0.116535 77
76 0.106004 0 0.114036 78
77 0.105642 0 0.115901 77.6667
78 0.104823 0 0.11333 78
79 0.104657 0 0.115315 77.6667
80 0.103699 0 0.112615 78.6667
81 0.103724 0 0.1148 78
82 0.102584 0 0.111933 78.6667
83 0.102788 0 0.114352 78
84 0.101442 0 0.111282 78.6667
85 0.101795 0 0.113912 78
86 0.100237 0 0.110624 78.3333
87 0.100698 0 0.113408 78.6667
88 0.098967 0 0.109943 78.3333
89 0.0994892 0 0.112816 79
90 0.0976614 0 0.109245 78.3333
91 0.0981933 0 0.112143 79.3333
92 0.0963472 0 0.108532 78.6667
93 0.0968287 0 0.111388 80
94 0.0950363 0 0.1078 78.6667
95 0.0954312 0 0.110557 79.6667
96 0.0937556 0 0.107047 78.6667
97 0.0940684 0 0.109677 80
98 0.0925511 0 0.106282 78
99 0.0928082 0 0.10879 80
100 0.091453 0 0.105533 78
101 0.0916833 0 0.107954 80.3333
102 0.0904719 0 0.10485 78.3333
103 0.0907042 0 0.107226 80
104 0.0896206 0 0.10427 78
105 0.0898863 0 0.106629 80
106 0.0889157 0 0.103796 78.3333
107 0.0892402 0 0.106169 80.3333
108 0.0883598 0 0.103434 79
109 0.0887573 0 0.105858 80.6667
110 0.0879355 0 0.103205 79
111 0.0884189 0 0.105717 80.3333
112 0.0876244 0 0.103122 79
113 0.0882114 0 0.105745 80.3333
114 0.0874094 0 0.103187 79.3333
115 0.0881087 0 0.105939 80
116 0.0872536 0 0.103391 79
117 0.0880598 0 0.106275 80.3333
118 0.087112 0 0.103689 79.3333
119 0.088015 0 0.10669 79
120 0.0869507 0 0.104006 79.6667
121 0.0879218 0 0.107096 79.6667
122 0.0867299 0 0.104284 79.3333
123 0.0877245 0 0.107434 79.3333
124 0.086417 0 0.104502 80
125 0.0873913 0 0.107692 80
126 0.0860041 0 0.104662 80
127 0.0869293 0 0.10787 80.3333
128 0.0855147 0 0.104753 79.6667
129 0.0863776 0 0.107958 80
130 0.0849758 0 0.10477 79.3333
131 0.0857587 0 0.107953 80.3333
132 0.0843997 0 0.104739 79.6667
133 0.0850926 0 0.107886 80
134 0.0838058 0 0.104687 80.3333
135 0.084413 0 0.107785 80
136 0.0832257 0 0.104619 80.3333
137 0.0837647 0 0.10766 79.6667
138 0.0826863 0 0.104509 80.3333
139 0.0831302 0 0.107472 80
140 0.0820889 0 0.104302 80.3333
141 0.082378 0 0.107181 80.3333
142 0.0813563 0 0.103999 80.3333
143 0.0815357 0 0.106799 79.6667
144 0.0805686 0 0.103636 80.3333
145 0.0806709 0 0.106346 80.6667
146 0.07978 0 0.103252 81
147 0.0798135 0 0.105853 80.6667
148 0.0790166 0 0.102888 81
149 0.0789872 0 0.10536 80.3333
150 0.0782978 0 0.102577 81
151 0.0782198 0 0.104907 80.6667
152 0.0776414 0 0.102333 80.6667
153 0.0775334 0 0.104517 80.3333
154 0.0770515 0 0.102157 80.6667
155 0.0769231 0 0.104196 80
156 0.0765088 0 0.102037 80
157 0.0763651 0 0.103934 80
158 0.0759951 0 0.101969 80
159 0.0758463 0 0.103738 80
160 0.0755097 0 0.10196 79.6667
161 0.0753652 0 0.103609 80.3333
162 0.0750555 0 0.102007 79.6667
163 0.074918 0 0.103532 80
164 0.0746294 0 0.10209 79.6667
165 0.0745001 0 0.103485 80.3333
166 0.0742293 0 0.102178 79.6667
167 0.0741093 0 0.103429 80.6667
168 0.0738536 0 0.102228 80
169 0.0737397 0 0.103319 81
170 0.0734973 0 0.102211 80
171 0.0733801 0 0.103149 81
172 0.0731454 0 0.102139 80.3333
173 0.0730162 0 0.102947 81.3333
174 0.0727847 0 0.102036 80.3333
175 0.0726433 0 0.102727 81
176 0.0724141 0 0.101912 80.3333
177 0.072262 0 0.102492 81
178 0.0720342 0 0.101763 80.3333
179 0.0718718 0 0.102242 81
180 0.0716456 0 0.101597 80
181 0.0714759 0 0.101989 81
182 0.0712542 0 0.10143 80
183 0.071082 0 0.101754 80.6667
