xor  {1 : 75}  v=0.1  d=1, L, Soft, Off;0.00072708;0.000619359;0.00072708;0.000619359;100;0;100;0;876.8
xor  {1 : 75}  v=0.1  d=2, L, Soft, Off;0.113817;0.226792;0.113817;0.226792;95;10;95;10;810.4
xor  {1 : 75}  v=0.2  d=1, L, Soft, Off;0.00072708;0.000619359;0.00072708;0.000619359;100;0;100;0;876.8
xor  {1 : 75}  v=0.2  d=2, L, Soft, Off;0.113817;0.226792;0.113817;0.226792;95;10;95;10;810.4
xor  {1 : 75}  v=0  d=1, L, Soft, Off;0.00072708;0.000619359;0.00072708;0.000619359;100;0;100;0;876.8
xor  {1 : 75}  v=0  d=2, L, Soft, Off;0.113817;0.226792;0.113817;0.226792;95;10;95;10;810.4
