parkinsons: {k = False _ z = False} _ r = 0.05;0.049818;0.000216;0.056535;0.002097;220;2.36789
parkinsons: {k = True _ z = False} _ r = 0.05;0.049853;0.000180;0.056151;0.001872;220;2.66865
sin: {k = False _ z = False} _ r = 0.05;0.027726;0.001046;0.039995;0.004150;6;0.06189
sin: {k = True _ z = False} _ r = 0.05;0.027720;0.001038;0.040003;0.004018;6;0.05222
quake: {k = False _ z = False} _ r = 0.05;0.028917;0.000126;0.029120;0.000436;81;0.29729
quake: {k = True _ z = False} _ r = 0.05;0.028781;0.000213;0.029290;0.000750;81;0.45481
