vote  {2 : 10}  v=0.1  d=1, L, Soft, Off;0.0274503;0.0179183;0.0680889;0.00768736;98.0982;1.12121;95.9633;1.79779;211.2
vote  {2 : 10}  v=0.1  d=1, L, Soft, On;0.0288796;0.0120698;0.173571;0.0225238;97.7914;0.736196;93.211;1.5996;94.4
