vote  {2 : 10}  v=0.1  d=1, L, Soft, Off;0.0274503;0.0179183;0.0680889;0.00768736;98.0982;1.12121;95.9633;1.79779;211.2
vote  {2 : 10}  v=0.1  d=2, L, Soft, Off;0.0326263;0.0111042;0.0692318;0.00658493;97.4233;0.715454;95.0459;1.97621;295.6
vote  {2 : 10}  v=0.2  d=1, L, Soft, Off;0.0276095;0.0124876;0.0740715;0.0104416;97.9755;1.07318;94.8624;1.49065;186.8
vote  {2 : 10}  v=0.2  d=2, L, Soft, Off;0.02829;0.0104517;0.0711027;0.00606075;97.9141;0.897469;94.6789;1.68168;367
vote  {2 : 10}  v=0  d=1, L, Soft, Off;0.0217482;0.0222702;0.0964214;0.0113282;98.3436;1.78442;94.8624;1.79779;847.2
vote  {2 : 10}  v=0  d=2, L, Soft, Off;0.01889;0.0142843;0.083898;0.010734;98.7117;1.05193;95.7798;1.24446;963.4
